success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number,white_cards_reported
1,fullscreen,0,3827,0.0-0.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,"","","","","",,,,,,
,instructions,1,73115,0.0-1.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":28436.200000047684},{""""page_index"""":1,""""viewing_time"""":11272.399999976158},{""""page_index"""":2,""""viewing_time"""":10184.299999952316},{""""page_index"""":3,""""viewing_time"""":5552.100000023842},{""""page_index"""":4,""""viewing_time"""":13840.200000047684}]",69285.7999999523,"","",,"","","","","",,,,,,
,survey-multi-choice,2,105709,0.0-2.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",32591.5,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,109747,0.0-4.0-0.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":4037.2000000476837}]",4037.60000002384,"","",,"","","","","",,,,,,
,findSquares,4,134252,0.0-4.0-1.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 3]]","{'i': [2, 1, 1, 2, 0, 1, 0, 3, 1, 2], 'j': [2, 2, 1, 1, 1, 3, 3, 3, 0, 0], 't': [2045.7999999523163, 3189.2999999523163, 4821.699999928474, 5781.299999952316, 11077.899999976158, 14101.799999952316, 17085.799999952316, 19437.799999952316, 21262.5, 22485.399999976158], 'hit': ['1', '1', '1', '1', '0', '1', '0', '0', '1', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'white']]",10,0,5,,,
,instructions,5,139285,0.0-4.0-2.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":5032.100000023842}]",5032.60000002384,"","",,"","","","","",,,,,,
,instructions,6,163901,0.0-4.0-3.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":20694.800000071526},{""""page_index"""":1,""""viewing_time"""":3919.7999999523163}]",24614.9000000954,"","",,"","","","","",,,,,,
,findSquares,7,194376,0.0-4.0-4.0-0.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [3, 2, 4, 5, 4, 4, 3, 4, 0, 1, 2, 1, 2, 5, 3, 5, 4, 0, 1], 'j': [4, 5, 5, 5, 4, 1, 1, 2, 1, 0, 0, 2, 1, 1, 0, 0, 3, 5, 4], 't': [1797.5, 3325.1999999284744, 4837.600000023842, 5869.699999928474, 6967.299999952316, 9741.799999952316, 10741.5, 11973.699999928474, 15325.600000023842, 16269.299999952316, 17285.299999952316, 18285.299999952316, 19581.399999976158, 21845.600000023842, 23078.299999952316, 24101.699999928474, 26349.5, 27559.5, 28470.100000023842], 'hit': ['0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white']]",19,0,13,,1,
,instructions,8,200550,0.0-4.0-4.0-1.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":6173.599999904633}]",6173.89999997616,"","",,"","","","","",,,,,,
,findSquares,9,225246,0.0-4.0-4.0-0.1,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [5, 5, 4, 3, 3, 2, 4, 0, 2, 3, 2, 1, 5], 'j': [0, 2, 1, 1, 4, 4, 5, 2, 2, 2, 3, 3, 4], 't': [2309.399999976158, 3261.2999999523163, 4725.5, 5822.299999952316, 7573.5, 8462.100000023842, 9741, 11534.700000047684, 12934.700000047684, 13918.799999952316, 15567.299999952316, 18573.799999952316, 22693.600000023842], 'hit': ['0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'white', 'unknown'], ['unknown', 'black', 'white', 'unknown', 'black', 'unknown'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'white'], ['white', 'black', 'white', 'unknown', 'black', 'unknown']]",13,0,20,,3,
,instructions,10,230351,0.0-4.0-4.0-1.1,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":5103.600000023842}]",5103.89999997616,"","",,"","","","","",,,,,,
,findSquares,11,267079,0.0-4.0-4.0-0.2,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [5, 5, 3, 3, 4, 4, 1, 2, 3, 4, 3, 2, 1, 2, 3, 3, 5, 5, 4], 'j': [5, 1, 1, 5, 2, 0, 2, 3, 3, 3, 4, 1, 3, 4, 2, 0, 0, 4, 4], 't': [3413.7000000476837, 5191, 7910.400000095367, 9639.400000095367, 11455.800000071526, 13230.300000071526, 14255.800000071526, 16086.900000095367, 17693.800000071526, 19503.5, 20862.200000047684, 23974.900000095367, 25558.800000071526, 26694.800000071526, 28318.5, 30926.200000047684, 32280.100000023842, 33686.200000047684, 34712], 'hit': ['1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['white', 'white', 'black', 'black', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",19,0,14,,2,
,instructions,12,292248,0.0-4.0-4.0-1.2,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":25167.600000023842}]",25168.1000000238,"","",,"","","","","",,,,,,
,findSquares,13,315842,0.0-4.0-4.0-0.3,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 0, 4, 4, 3, 1, 5, 4, 1, 3, 3], 'j': [0, 4, 1, 5, 1, 1, 1, 2, 5, 5, 0], 't': [3701.5, 4949.399999976158, 6308.5, 7324.399999976158, 9516.5, 10508.200000047684, 12997.399999976158, 14700, 17541.100000023842, 20596.399999976158, 21589], 'hit': ['1', '1', '1', '1', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",11,0,21,,4,
,instructions,14,321353,0.0-4.0-4.0-1.3,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":5510.200000047684}]",5510.70000004768,"","",,"","","","","",,,,,,
,instructions,15,327754,0.0-4.0-5.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":6400.100000023842}]",6400.5,"","",,"","","","","",,,,,,
,instructions,16,362402,0.0-4.0-6.0-0.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":6742.699999928474},{""""page_index"""":1,""""viewing_time"""":11552},{""""page_index"""":2,""""viewing_time"""":3248},{""""page_index"""":3,""""viewing_time"""":13104.600000023842}]",34648,"","",,"","","","","",,,,,,
,survey-multi-choice,17,368947,0.0-4.0-6.0-1.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",6542.80000007153,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,393572,0.0-4.0-7.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",24622.6000000238,"{""""white_count"""":""""5""""}","",,white_card_report,"","","","",,,,,,5
,instructions,19,406491,0.0-4.0-8.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":12918.5}]",12918.9000000954,"","",,"","","","","",,,,,,
,findSquares,20,451368,0.0-4.0-9.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 5, 3, 3, 1, 3, 4, 4, 1], 'j': [5, 5, 0, 1, 0, 4, 4, 1, 4], 't': [4895.299999952316, 6670.299999952316, 10750.599999904633, 12375.199999928474, 19342.399999976158, 30254.599999904633, 34086.59999990463, 40711.89999997616, 42863], 'hit': ['1', '0', '1', '0', '1', '0', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white']]",9,0,23,,1,
,survey-text,21,556161,0.0-4.0-10.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"",104788.399999976,"{""""worker_comments"""":""""That was good, interesting and the twist at the end was nice, good job""""}","",,"","","","","",,,,,,
,instructions,22,569480,0.0-4.0-11.0,68514e6ca359134eff9c664a,6672fb66728df1edb72c1568,68516c2b31de875104994ede,65,1,TRUE,1,TRUE,Player 65,68,"[{""""page_index"""":0,""""viewing_time"""":13317.299999952316}]",13317.7999999523,"","",,"","","","","",,,,,,
1,fullscreen,0,2453,0.0-0.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,"","","","","",,,,,,
,instructions,1,29731,0.0-1.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":7090.79999999702},{""""page_index"""":1,""""viewing_time"""":7302},{""""page_index"""":2,""""viewing_time"""":6933.20000000298},{""""page_index"""":3,""""viewing_time"""":3428.2999999970198},{""""page_index"""":4,""""viewing_time"""":2517.5}]",27273.5,"","",,"","","","","",,,,,,
,survey-multi-choice,2,49346,0.0-2.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",19609.3999999911,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,51317,0.0-4.0-0.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1968}]",1969.10000000894,"","",,"","","","","",,,,,,
,findSquares,4,64422,0.0-4.0-1.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 3]]","{'i': [2, 2, 1, 0, 1, 1, 2, 3, 1], 'j': [2, 1, 1, 1, 2, 0, 0, 1, 3], 't': [2131.5, 3385.7999999970198, 4155, 5620.5, 6631.600000008941, 8091.9000000059605, 8855.70000000298, 10052.90000000596, 11074.20000000298], 'hit': ['1', '1', '1', '0', '1', '1', '1', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown']]",9,0,6,,,
,instructions,5,67280,0.0-4.0-2.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":2855.2999999970198}]",2855.89999999106,"","",,"","","","","",,,,,,
,instructions,6,83796,0.0-4.0-3.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":14280.70000000298},{""""page_index"""":1,""""viewing_time"""":2233.5}]",16515.200000003,"","",,"","","","","",,,,,,
,findSquares,7,115847,0.0-4.0-4.0-0.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [1, 0, 0, 1, 0, 3, 4, 4, 3, 3, 5, 1, 1, 0, 1, 4, 4, 5, 3], 'j': [1, 2, 0, 0, 4, 4, 1, 2, 1, 0, 0, 4, 5, 3, 3, 3, 5, 5, 5], 't': [3075.5, 5231.29999999702, 6874, 7690.4000000059605, 9195.29999999702, 11451.90000000596, 12590.5, 13842, 14853.40000000596, 15803.09999999404, 19736.09999999404, 22227.5, 23796.59999999404, 24713, 25922.59999999404, 26814.79999999702, 27791.90000000596, 28707, 30040], 'hit': ['0', '0', '1', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1'], 'b': []}","[['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'white', 'white', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'white']]",19,0,13,,4,
,instructions,8,117727,0.0-4.0-4.0-1.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1878.6000000089407}]",1879.60000000894,"","",,"","","","","",,,,,,
,findSquares,9,138307,0.0-4.0-4.0-0.1,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 1, 4, 4, 0, 2, 1, 1, 2, 3, 3, 2, 0, 0, 3, 4], 'j': [2, 0, 1, 5, 5, 5, 4, 3, 0, 0, 1, 1, 1, 0, 4, 4], 't': [1362.7999999970198, 2197.199999988079, 4462.699999988079, 5681, 6606.199999988079, 7612.399999991059, 8543.199999988079, 10057.29999999702, 11864.199999988079, 13225.699999988079, 14260, 15236.199999988079, 16308.39999999106, 16885.59999999404, 17916.39999999106, 18570.89999999106], 'hit': ['0', '1', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",16,0,16,,1,
,instructions,10,139918,0.0-4.0-4.0-1.1,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1610.2000000029802}]",1610.5,"","",,"","","","","",,,,,,
,findSquares,11,167418,0.0-4.0-4.0-0.2,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [2, 5, 4, 3, 5, 4, 3, 3, 2, 2, 3, 3, 4, 5, 5, 5, 0, 1, 1, 2], 'j': [2, 2, 3, 4, 0, 1, 1, 2, 1, 4, 3, 5, 5, 4, 5, 3, 2, 1, 3, 3], 't': [1478, 2691.8999999910593, 3631, 5770.0999999940395, 7854.5999999940395, 8660.29999999702, 9969.09999999404, 12201.699999988079, 13048.699999988079, 14031.09999999404, 15709.59999999404, 16544.69999998808, 17181.39999999106, 17943.09999999404, 19220.5, 20064, 22164.09999999404, 23006.89999999106, 23719, 25488.29999999702], 'hit': ['1', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['unknown', 'black', 'white', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['white', 'black', 'white', 'white', 'black', 'white']]",20,0,13,,3,
,instructions,12,168896,0.0-4.0-4.0-1.2,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1476.2999999970198}]",1477.5,"","",,"","","","","",,,,,,
,findSquares,13,197607,0.0-4.0-4.0-0.3,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [3, 4, 2, 3, 5, 5, 3, 4, 5, 5, 1, 1, 2, 3, 4, 4, 2, 3, 3], 'j': [3, 2, 3, 5, 5, 1, 1, 0, 0, 4, 3, 2, 4, 4, 3, 4, 1, 0, 2], 't': [1920.2000000029802, 3214.5999999940395, 5062.0999999940395, 7817.899999991059, 8469, 10363.20000000298, 11725.39999999106, 12730, 13823.5, 16152.59999999404, 17528, 18320.39999999106, 19218.70000000298, 19884.89999999106, 20667.79999999702, 21604.20000000298, 22674.79999999702, 24165.29999999702, 26691.70000000298], 'hit': ['1', '0', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['white', 'white', 'black', 'black', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",19,0,14,,2,
,instructions,14,199384,0.0-4.0-4.0-1.3,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1776.4000000059605}]",1777.10000000894,"","",,"","","","","",,,,,,
,instructions,15,200685,0.0-4.0-5.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1299.5}]",1300.29999999702,"","",,"","","","","",,,,,,
,instructions,16,215659,0.0-4.0-6.0-0.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":2409.5},{""""page_index"""":1,""""viewing_time"""":6144},{""""page_index"""":2,""""viewing_time"""":1234.5999999940395},{""""page_index"""":3,""""viewing_time"""":5183.70000000298}]",14972.3999999911,"","",,"","","","","",,,,,,
,survey-multi-choice,17,225424,0.0-4.0-6.0-1.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",9760.5,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white</b> cards as possible""""}",[0],0,multichoice_reconstruction,"","","","",,,,,,
,instructions,18,234593,0.0-4.0-6.1-0.1,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1781.4000000059605},{""""page_index"""":1,""""viewing_time"""":3105.5999999940395},{""""page_index"""":2,""""viewing_time"""":1078.6000000089407},{""""page_index"""":3,""""viewing_time"""":3200.7999999970198}]",9167.20000000298,"","",,"","","","","",,,,,,
,survey-multi-choice,19,237082,0.0-4.0-6.1-1.1,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",2485.5,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,20,241962,0.0-4.0-7.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"",4873.5,"{""""white_count"""":""""6""""}","",,white_card_report,"","","","",,,,,,6
,instructions,21,243831,0.0-4.0-8.0,68514e6ca359134eff9c664a,5b228fcf50fde60001033592,6851752ddab5ec540f1b1365,66,2,TRUE,1,TRUE,Player 66,56,"[{""""page_index"""":0,""""viewing_time"""":1866.8999999910593}]",1867.89999999106,"","",,"","","","","",,,,,,
