success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,condition,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number
,instructions,8,222261,0.0-4.0-4.0-1.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5276}]",5276,"","",,"","","","","",,,,,
,findSquares,9,246470,0.0-4.0-4.0-0.1,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 3, 2, 3, 3, 5, 4, 4, 3, 5, 4, 5, 3, 2, 1, 0, 2], 'j': [1, 1, 1, 0, 2, 0, 0, 5, 5, 5, 3, 4, 4, 4, 3, 3, 2], 't': [2109, 3116, 4180, 5921, 6911, 8946, 9925, 11643, 12684, 13784, 14946, 16158, 17313, 18470, 19719, 20735, 22194], 'hit': ['1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'white', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'unknown', 'white', 'unknown'], ['white', 'black', 'white', 'unknown', 'black', 'white'], ['white', 'black', 'unknown', 'white', 'black', 'black'], ['white', 'black', 'unknown', 'unknown', 'black', 'white']]",17,0,16,,9
,instructions,10,249129,0.0-4.0-4.0-1.1,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":2659}]",2660,"","",,"","","","","",,,,,
,findSquares,11,278919,0.0-4.0-4.0-0.2,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [4, 4, 3, 1, 0, 5, 3, 4, 3, 5, 1, 1, 0, 0, 1, 1, 0, 2, 4, 3], 'j': [3, 2, 3, 5, 0, 0, 0, 1, 1, 1, 1, 0, 2, 3, 2, 4, 4, 5, 5, 4], 't': [2304, 3137, 4403, 6925, 8255, 9661, 10651, 11818, 12803, 14010, 17338, 18304, 19539, 20903, 22288, 23528, 24544, 25417, 26879, 27785], 'hit': ['1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'black', 'white', 'white', 'black'], ['white', 'white', 'white', 'unknown', 'white', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white'], ['white', 'white', 'unknown', 'white', 'black', 'unknown'], ['black', 'black', 'white', 'black', 'black', 'white'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",20,0,12,,10
,instructions,12,280989,0.0-4.0-4.0-1.2,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":2070}]",2070,"","",,"","","","","",,,,,
,findSquares,13,308086,0.0-4.0-4.0-0.3,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [3, 2, 2, 5, 5, 3, 2, 3, 2, 4, 4, 5, 3, 1, 2, 1, 1, 3], 'j': [1, 1, 0, 1, 5, 5, 5, 4, 3, 2, 0, 0, 0, 1, 4, 3, 2, 2], 't': [1920, 3708, 4760, 6312, 7509, 8396, 9330, 10396, 12072, 13753, 15704, 17320, 18240, 19879, 21845, 23020, 23908, 25079], 'hit': ['0', '1', '0', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'white', 'white', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'white'], ['white', 'white', 'black', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'unknown', 'black'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black']]",18,0,15,,8
,instructions,14,314187,0.0-4.0-4.0-1.3,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":6101}]",6102,"","",,"","","","","",,,,,
,instructions,15,317910,0.0-4.0-5.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":3723}]",3723,"","",,"","","","","",,,,,
,instructions,16,348546,0.0-4.0-6.0-0.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":4913},{""""page_index"""":1,""""viewing_time"""":11700},{""""page_index"""":2,""""viewing_time"""":2053},{""""page_index"""":3,""""viewing_time"""":11969}]",30635,"","",,"","","","","",,,,,
,survey-multi-choice,17,354500,0.0-4.0-6.0-1.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",5953,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,363035,0.0-4.0-7.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":8535}]",8536,"","",,"","","","","",,,,,
,findSquares,19,391802,0.0-4.0-8.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 1, 0, 2, 2, 1, 0, 4, 4, 3, 5, 3, 3, 4], 'j': [0, 2, 1, 1, 5, 4, 5, 5, 4, 4, 5, 0, 1, 1], 't': [2027, 3874, 8157, 10150, 12738, 14306, 15935, 17697, 18883, 20048, 21018, 22615, 25207, 26752], 'hit': ['1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white']]",14,0,18,,1
,survey-text,20,423553,0.0-4.0-9.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"",31740,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,
,instructions,21,429108,0.0-4.0-10.0,6978a4c5f1475ddbda96cde5,67addb1eb167836dcf30ca00,6978af33704df6fd31a483fe,20,1,TRUE,1,TRUE,Player 20,54,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5555}]",5555,"","",,"","","","","",,,,,
1,fullscreen,0,7212,0.0-0.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,78656,0.0-1.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":22563.30000001192},{""""page_index"""":1,""""viewing_time"""":7155.5999999940395},{""""page_index"""":2,""""viewing_time"""":9333.299999982119},{""""page_index"""":3,""""viewing_time"""":22163.20000001788},{""""page_index"""":4,""""viewing_time"""":10227.09999999404}]",71443,"","",,"","","","","",,,,,
,survey-multi-choice,2,92915,0.0-2.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",14256.8000000119,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,95449,0.0-4.0-0.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2533.699999988079}]",2534,"","",,"","","","","",,,,,
,findSquares,4,116002,0.0-4.0-1.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [0, 1, 1, 2, 0, 0, 2, 1, 1, 2], 'j': [0, 1, 2, 1, 1, 2, 3, 3, 0, 0], 't': [1717.300000011921, 4564.700000017881, 5889.100000023842, 7038.9000000059605, 11921.600000023842, 13154.700000017881, 14626.90000000596, 16140, 17385.600000023842, 18541.90000000596], 'hit': ['0', '1', '1', '1', '0', '0', '1', '1', '1', '1'], 'b': []}","[['white', 'white', 'white', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown']]",10,0,5,,
,instructions,5,124761,0.0-4.0-2.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":8757.5}]",8757.79999998212,"","",,"","","","","",,,,,
,instructions,6,133184,0.0-4.0-3.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":6548.0999999940395},{""""page_index"""":1,""""viewing_time"""":1873.9000000059605}]",8422.39999997616,"","",,"","","","","",,,,,
,findSquares,7,161316,0.0-4.0-4.0-0.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 2, 0, 1, 2, 3, 4, 3, 5, 5, 2, 3, 4, 0, 1, 1, 5, 4], 'j': [0, 1, 1, 2, 0, 0, 1, 1, 1, 0, 5, 4, 5, 5, 4, 3, 5, 4], 't': [1617.0999999940395, 2693.0999999940395, 4029.399999976158, 5243.899999976158, 6644.5, 7713.0999999940395, 8801.399999976158, 9996.59999999404, 11204.5, 12287.199999988079, 14461.59999999404, 16173.799999982119, 18418.69999998808, 19665.79999998212, 20817.59999999404, 22341, 24173.19999998808, 26115.59999999404], 'hit': ['1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white']]",18,0,14,,1
,instructions,8,164019,0.0-4.0-4.0-1.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2702.100000023842}]",2702.40000000596,"","",,"","","","","",,,,,
,findSquares,9,194791,0.0-4.0-4.0-0.1,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 4, 1, 2, 2, 5, 5, 3, 5, 1, 0, 0, 1, 4, 5, 3, 3, 3], 'j': [0, 4, 2, 4, 3, 1, 0, 0, 5, 3, 3, 0, 0, 2, 4, 4, 3, 2], 't': [2609.4000000059605, 4086.9000000059605, 6340.200000017881, 8041.5, 9022.5, 11510.40000000596, 12588, 13835.5, 15202.700000017881, 16681.09999999404, 17692.80000001192, 18984, 20151.20000001788, 21946.80000001192, 23408.09999999404, 26113.20000001788, 27500.40000000596, 28756.59999999404], 'hit': ['1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['white', 'unknown', 'unknown', 'white', 'unknown', 'unknown'], ['white', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'white', 'unknown'], ['white', 'unknown', 'black', 'black', 'white', 'unknown'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",18,0,15,,2
,instructions,10,196627,0.0-4.0-4.0-1.1,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1834.7999999821186}]",1835.09999999404,"","",,"","","","","",,,,,
,findSquares,11,217598,0.0-4.0-4.0-0.2,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 0, 4, 4, 2, 3, 1, 0, 3, 3], 'j': [4, 0, 1, 5, 3, 2, 2, 3, 5, 0], 't': [2934.2000000178814, 4291.100000023842, 6046.300000011921, 7325.4000000059605, 10846.100000023842, 12979.40000000596, 14272.300000011921, 15831.40000000596, 17527.80000001192, 18956], 'hit': ['1', '1', '1', '1', '0', '0', '0', '0', '1', '1'], 'b': []}","[['black', 'black', 'unknown', 'white', 'black', 'black'], ['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'white', 'unknown', 'unknown'], ['black', 'unknown', 'white', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",10,0,22,,4
,instructions,12,219403,0.0-4.0-4.0-1.2,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1803.9000000059605}]",1804.19999998808,"","",,"","","","","",,,,,
,findSquares,13,240488,0.0-4.0-4.0-0.3,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 5, 1, 0, 2, 2, 4, 5, 5, 4, 3, 3], 'j': [1, 4, 3, 3, 3, 2, 5, 5, 3, 3, 4, 1], 't': [2658.5, 4279.800000011921, 5464.4000000059605, 7789.9000000059605, 8896.5, 10142.90000000596, 12500.5, 13560.40000000596, 15297.200000017881, 16172.90000000596, 17701.30000001192, 19068.5], 'hit': ['1', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'white', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'unknown'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'white', 'black', 'white']]",12,0,21,,3
,instructions,14,243505,0.0-4.0-4.0-1.3,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3016.5}]",3016.80000001192,"","",,"","","","","",,,,,
,instructions,15,246092,0.0-4.0-5.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2586.600000023842}]",2586.90000000596,"","",,"","","","","",,,,,
,instructions,16,272101,0.0-4.0-6.0-0.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4148.5},{""""page_index"""":1,""""viewing_time"""":11972.40000000596},{""""page_index"""":2,""""viewing_time"""":3265.800000011921},{""""page_index"""":3,""""viewing_time"""":6620.5}]",26007.6000000238,"","",,"","","","","",,,,,
,survey-multi-choice,17,277045,0.0-4.0-6.0-1.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",4942.5,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,281711,0.0-4.0-7.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4665.0999999940395}]",4665.29999998212,"","",,"","","","","",,,,,
,findSquares,19,299807,0.0-4.0-8.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 3, 3, 1, 0, 4, 4, 1], 'j': [1, 1, 0, 0, 1, 5, 4, 4], 't': [1715.5999999940395, 5647, 6784.5, 10748.199999988079, 11915.09999999404, 13699.299999982119, 14822.799999982119, 16082.09999999404], 'hit': ['1', '0', '1', '1', '0', '1', '1', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",8,0,24,,1
,survey-text,20,303479,0.0-4.0-9.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"",3668.80000001192,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,
,instructions,21,307598,0.0-4.0-10.0,6978a4c5f1475ddbda96cde5,588a59813e1f290001aa78c1,6978acd04c60a5517f732d9f,21,1,TRUE,1,TRUE,Player 21,72,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4117.700000017881}]",4118,"","",,"","","","","",,,,,
1,fullscreen,0,6337,0.0-0.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,60267,0.0-1.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"[{""""page_index"""":0,""""viewing_time"""":17038.19999998808},{""""page_index"""":1,""""viewing_time"""":17345.30000001192},{""""page_index"""":2,""""viewing_time"""":5159.199999988079},{""""page_index"""":3,""""viewing_time"""":2600},{""""page_index"""":4,""""viewing_time"""":11784.300000011921}]",53927.599999994,"","",,"","","","","",,,,,
,survey-multi-choice,2,63778,0.0-2.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"",3509.09999999404,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,65059,0.0-4.0-0.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1279.800000011921}]",1280.09999999404,"","",,"","","","","",,,,,
,findSquares,4,75711,0.0-4.0-1.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [2, 1, 3, 1, 1, 2, 1, 2], 'j': [1, 1, 1, 2, 3, 3, 0, 0], 't': [3128.0999999940395, 4552.5, 5344.300000011921, 6249.0999999940395, 7017.0999999940395, 7576.4000000059605, 8176.4000000059605, 8632.90000000596], 'hit': ['1', '1', '0', '1', '1', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown']]",8,0,7,,
,instructions,5,78106,0.0-4.0-2.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2393.5}]",2393.79999998212,"","",,"","","","","",,,,,
,instructions,6,93243,0.0-4.0-3.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"[{""""page_index"""":0,""""viewing_time"""":13127.5},{""""page_index"""":1,""""viewing_time"""":2008.1000000238419}]",15135.900000006,"","",,"","","","","",,,,,
,findSquares,7,115180,0.0-4.0-4.0-0.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [2, 1, 1, 2, 4, 5, 5, 4, 4, 3, 3, 1, 2, 2, 0, 1, 3, 4], 'j': [5, 4, 3, 4, 5, 5, 0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 4, 4], 't': [1820.4000000059605, 3052.800000011921, 3628.9000000059605, 5724.699999988079, 7147.9000000059605, 8046.5, 9021, 9573.199999988079, 10348.800000011921, 11094.09999999404, 11645.699999988079, 12668.59999999404, 13325.699999988079, 14021.199999988079, 14821.300000011921, 15644.40000000596, 19270, 19919], 'hit': ['0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'white']]",18,0,14,,1
,instructions,8,117035,0.0-4.0-4.0-1.0,6978a4c5f1475ddbda96cde5,5e204990b062543612e9a254,6978b0b69c730744d0d73871,22,1,TRUE,1,TRUE,Player 22,61,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1853.2999999821186}]",1853.69999998808,"","",,"","","","","",,,,,
